,user_id,first_order_dt,last_order_dt,first_device,first_region,first_partner,first_genre,total_orders,avg_revenue_rub,avg_tickets,avg_days_between,is_two,is_five
203,027005ae329df7a,2024-09-03,2024-10-19,mobile,Солнечноземская область,Тебе билет!,концерты,2,1069.98,3.0,46.0,1,0
204,027bffc3eab3c6d,2024-09-26,2024-10-19,mobile,Широковская область,Лови билет!,концерты,5,482.12,3.2,5.75,1,1
205,027d50fe3940450,2024-09-23,2024-10-09,desktop,Медовская область,Яблоко,концерты,5,704.926,2.2,4.0,1,1
206,027fffdcafd92cc,2024-06-25,2024-08-25,mobile,Заречная область,Билеты в руки,другое,4,492.27524130250004,3.0,20.333333333333332,1,0
207,0281104b110415d,2024-07-03,2024-10-31,mobile,Каменевский регион,Билеты в руки,другое,25,502.27399999999994,3.08,5.0,1,1
208,02812f1183de24c,2024-07-28,2024-10-01,mobile,Каменевский регион,Лови билет!,концерты,115,139.68191304347815,3.034782608695652,0.5701754385964912,1,1
209,028363b1cf75d63,2024-06-02,2024-06-02,mobile,Североярская область,Реестр,концерты,1,201.99,2.0,,0,0
210,02845adca45c9bd,2024-07-05,2024-10-07,mobile,Зоринский регион,Билеты в руки,концерты,2,582.45,3.0,94.0,1,0
211,028a2ffa1eec162,2024-07-30,2024-07-30,desktop,Речиновская область,Тебе билет!,концерты,1,1111.16,4.0,,0,0
212,028daec3ff80e05,2024-06-01,2024-10-31,mobile,Каменевский регион,Лучшие билеты,спорт,48,372.8139583333334,2.625,3.234042553191489,1,1
213,028fcb4f94d2565,2024-06-12,2024-10-30,mobile,Каменевский регион,Билеты без проблем,концерты,31,750.0877419354839,2.6774193548387095,4.666666666666667,1,1
214,0291835fe4e1eef,2024-09-14,2024-09-14,mobile,Каменевский регион,Мой билет,стендап,2,706.85,4.0,0.0,1,0
215,02932d2618d2d27,2024-08-08,2024-08-08,mobile,Каменевский регион,Лови билет!,другое,1,265.27,5.0,,0,0
216,0294a9bb51cb8e6,2024-09-23,2024-09-23,desktop,Каменевский регион,Облачко,концерты,1,408.77,2.0,,0,0
217,029671b8f29ffbb,2024-06-10,2024-10-13,mobile,Яблоневская область,Лови билет!,театр,26,301.085,2.576923076923077,5.0,1,1
218,029a4864d2f52fb,2024-09-28,2024-09-28,mobile,Лугоградская область,Билеты без проблем,театр,1,286.93,5.0,,0,0
219,029c43c7965e65d,2024-06-06,2024-10-24,mobile,Североярская область,Билеты без проблем,концерты,26,578.9923076923076,2.5,5.6,1,1
220,029dcfb7dff84f0,2024-08-24,2024-08-24,mobile,Дальнеземская область,Мой билет,другое,1,433.76,3.0,,0,0
221,02a05159c9adca8,2024-08-13,2024-08-29,mobile,Каменевский регион,Мой билет,концерты,4,1019.72,3.5,5.333333333333333,1,0
222,02a57c0c0560324,2024-06-10,2024-10-19,mobile,Радужнопольский край,Билеты в руки,концерты,6,562.8166666666667,3.1666666666666665,26.2,1,1
223,02a748884d6cc3e,2024-10-15,2024-10-15,mobile,Североярская область,Выступления.ру,концерты,4,537.4875,2.5,0.0,1,0
224,02a93f65788903c,2024-06-16,2024-10-15,mobile,Североярская область,Мой билет,концерты,5,561.354,3.2,30.25,1,1
225,02aaa48afda4805,2024-10-02,2024-10-02,desktop,Каменевский регион,Прачечная,театр,1,2107.88,3.0,,0,0
226,02ac7ba27ade477,2024-08-26,2024-08-26,mobile,Шанырский регион,Мой билет,другое,1,39.82355256,3.0,,0,0
227,02adec3d443a7ad,2024-09-25,2024-09-25,mobile,Каменевский регион,Край билетов,театр,2,634.37,2.0,0.0,1,0
228,02b2a9f1752f153,2024-10-28,2024-10-28,mobile,Каменевский регион,Билеты в руки,стендап,1,894.25,4.0,,0,0
229,02b8f4fcfbaeb3f,2024-07-17,2024-07-17,mobile,Североярская область,Лучшие билеты,другое,1,59.19,2.0,,0,0
230,02bf1f6a51f02ab,2024-07-25,2024-09-23,desktop,Североярская область,Билеты без проблем,другое,5,209.49200000000002,2.8,15.0,1,1
231,02c46f369bec04f,2024-10-08,2024-10-08,desktop,Малиновоярский округ,Яблоко,концерты,2,401.77,3.0,0.0,1,0
232,02c9ac1e52a51be,2024-08-31,2024-08-31,mobile,Тепляковская область,Билеты в руки,концерты,1,295.25,2.0,,0,0
233,02ccac3e625a215,2024-09-11,2024-10-03,mobile,Голубевский округ,Билеты без проблем,концерты,2,998.03,3.0,22.0,1,0
234,02cda9fcda7c183,2024-07-28,2024-07-28,mobile,Североярская область,Облачко,концерты,1,589.25,2.0,,0,0
235,02d7a46c9d1da19,2024-09-25,2024-10-03,mobile,Широковская область,Дом культуры,ёлки,2,1658.7,4.5,8.0,1,0
236,02e7acff892f19d,2024-09-10,2024-09-10,mobile,Североярская область,Лови билет!,другое,1,31.58,3.0,,0,0
237,02e8664e76cee36,2024-09-23,2024-09-23,mobile,Североярская область,Городской дом культуры,театр,1,78.0,1.0,,0,0
238,02ea4583333f064,2024-06-01,2024-10-31,mobile,Широковская область,Облачко,концерты,3006,600.5189219914042,2.731869594145043,0.05058236272878536,1,1
239,02ebcb7af1a5441,2024-06-17,2024-06-17,mobile,Каменевский регион,Мой билет,другое,1,297.04,3.0,,0,0
240,02ecd5ca85bf0db,2024-08-04,2024-08-04,mobile,Каменевский регион,Билеты без проблем,концерты,1,1706.06,3.0,,0,0
241,02ede98e4208364,2024-09-19,2024-09-19,mobile,Ягодиновская область,Лучшие билеты,другое,2,27.509999999999998,2.5,0.0,1,0
242,02f177f93089134,2024-06-30,2024-09-05,mobile,Каменевский регион,Радио ticket,другое,8,585.6899999999999,2.25,9.571428571428571,1,1
243,02f19c040a5a4cc,2024-10-30,2024-10-30,mobile,Малиновоярский округ,Билеты без проблем,концерты,1,182.14,1.0,,0,0
244,02f44d86ef66c61,2024-10-05,2024-10-05,mobile,Яблоневская область,Лови билет!,театр,1,1243.17,4.0,,0,0
245,02fc8b8e11346c0,2024-10-13,2024-10-13,mobile,Лесодальний край,Билеты без проблем,другое,2,32.760000000000005,2.5,0.0,1,0
246,02fcefde44af339,2024-09-15,2024-10-30,mobile,Травяная область,Лови билет!,другое,2,363.435,2.0,45.0,1,0
247,030314c8e81d749,2024-10-20,2024-10-20,mobile,Малиновая область,Лови билет!,спорт,1,230.47,5.0,,0,0
248,030657fcc4df123,2024-09-01,2024-09-18,mobile,Каменевский регион,Билеты без проблем,другое,5,88.064,1.8,4.25,1,1
249,0306ce6fee53523,2024-06-09,2024-10-30,mobile,Лесодальний край,Прачечная,театр,46,534.78,2.847826086956522,3.1777777777777776,1,1
250,030cfd14910379e,2024-09-27,2024-09-27,mobile,Кристаловская область,Билеты в руки,театр,1,135.01,3.0,,0,0
251,030dc9fac903be5,2024-06-23,2024-06-23,desktop,Каменевский регион,Билеты без проблем,концерты,1,560.84,2.0,,0,0
252,0311e5b853d6672,2024-09-06,2024-09-06,desktop,Озернинский край,Облачко,стендап,1,1364.21,5.0,,0,0
253,0313cde882527c9,2024-09-04,2024-09-04,mobile,Каменевский регион,Край билетов,театр,1,1053.5,2.0,,0,0
254,0315944009e1928,2024-08-15,2024-10-17,mobile,Каменевский регион,Билеты в руки,спорт,4,475.995,2.5,21.0,1,0
255,03187d8458a0ae2,2024-06-10,2024-10-25,mobile,Каменевский регион,Облачко,концерты,28,213.91538115142862,2.607142857142857,5.074074074074074,1,1
256,03187db540d0d92,2024-07-10,2024-07-10,mobile,Лесодальний край,Билеты в руки,стендап,1,329.58,2.0,,0,0
257,031c13d54a0cde9,2024-10-12,2024-10-12,mobile,Каменевский регион,Билеты в руки,другое,1,73.74,1.0,,0,0
258,031ccd7f82c96af,2024-08-27,2024-09-27,mobile,Шанырский регион,Мой билет,концерты,3,380.6916887733333,1.6666666666666667,15.5,1,0
259,031ce47fc718bf5,2024-07-30,2024-07-30,mobile,Каменевский регион,Мой билет,концерты,2,701.05,2.5,0.0,1,0
260,031d8c552e9438b,2024-06-01,2024-10-31,mobile,Заречная область,Билеты в руки,другое,45,546.521111111111,2.6222222222222222,3.4545454545454546,1,1
261,031df8b6c09edde,2024-07-20,2024-07-20,mobile,Тепляковская область,Билеты в руки,стендап,1,275.62,4.0,,0,0
262,031eb06db5f90fa,2024-10-15,2024-10-15,mobile,Малиновая область,Билеты без проблем,концерты,1,548.48,2.0,,0,0
263,0324e79694b429f,2024-06-17,2024-06-17,mobile,Малиновоярский округ,Билеты без проблем,концерты,1,1945.83,3.0,,0,0
264,0325dd62bd5cec4,2024-06-23,2024-06-23,mobile,Ветренский регион,Мой билет,концерты,1,1008.3,3.0,,0,0
265,03276a5a9f0eae4,2024-09-26,2024-09-26,mobile,Лугоградская область,Билеты в руки,концерты,1,205.26,2.0,,0,0
266,032d62c42260594,2024-10-12,2024-10-12,desktop,Ветренский регион,Быстробилет,концерты,1,1018.82,3.0,,0,0
267,033072f06dab449,2024-06-21,2024-06-22,mobile,Каменевский регион,Облачко,спорт,4,739.635,2.5,0.3333333333333333,1,0
268,0335e9cada1dbce,2024-09-26,2024-09-26,mobile,Горицветская область,Тебе билет!,концерты,1,959.93,6.0,,0,0
269,0337ced73eb7dd3,2024-07-10,2024-07-10,mobile,Каменевский регион,Весь в билетах,концерты,3,209.28333333333333,1.3333333333333333,0.0,1,0
270,033817c70ad50d5,2024-09-26,2024-10-20,mobile,Каменевский регион,За билетом!,театр,2,1673.1699999999998,3.0,24.0,1,0
271,033829ce0fe7783,2024-06-18,2024-06-18,mobile,Каменевский регион,Билеты без проблем,другое,1,0.0,3.0,,0,0
272,0338b387e8fcfcc,2024-06-16,2024-10-27,mobile,Североярская область,Лови билет!,другое,18,486.6844444444444,3.111111111111111,7.823529411764706,1,1
273,033d461af5eb48f,2024-06-02,2024-06-02,mobile,Каменевский регион,Мой билет,другое,2,569.66,1.5,0.0,1,0
274,033db0cebec2abc,2024-10-15,2024-10-15,mobile,Лугоградская область,Облачко,концерты,2,246.24,1.0,0.0,1,0
275,0343a04a747a244,2024-06-01,2024-09-28,mobile,Яблоневская область,Лови билет!,театр,6,240.90666666666667,2.1666666666666665,23.8,1,1
276,0345c4f1ab23ff5,2024-10-07,2024-10-16,desktop,Медовская область,Облачко,концерты,2,615.725,3.5,9.0,1,0
277,03479d88ad4da5c,2024-07-30,2024-10-31,desktop,Каменевский регион,Билеты без проблем,другое,12,247.80158444166662,3.25,8.454545454545455,1,1
278,0347a8cbb44eef5,2024-07-16,2024-08-15,mobile,Каменевский регион,Билеты без проблем,концерты,4,535.345,2.75,10.0,1,0
279,034ee7f44ef2c0d,2024-10-18,2024-10-18,mobile,Яблоневская область,Лучшие билеты,другое,1,62.96,2.0,,0,0
280,03509366c73d5d0,2024-07-26,2024-07-26,mobile,Каменевский регион,Облачко,стендап,1,358.53,2.0,,0,0
281,0352ba9e4ec9aa9,2024-06-08,2024-07-29,desktop,Североярская область,Лучшие билеты,театр,6,966.7433333333333,2.8333333333333335,10.2,1,1
282,03537fa3a0497a9,2024-08-21,2024-10-15,mobile,Солнечноземская область,Билеты без проблем,другое,13,211.84076923076924,2.5384615384615383,4.583333333333333,1,1
283,0353d0dff3161ad,2024-10-11,2024-10-11,mobile,Каменевский регион,Мой билет,концерты,2,674.23,2.0,0.0,1,0
284,0357cb37843bcc3,2024-08-03,2024-09-25,mobile,Каменевский регион,Мой билет,другое,7,503.4942857142857,1.5714285714285714,8.833333333333334,1,1
285,0359be867436164,2024-10-30,2024-10-31,mobile,Тепляковская область,Билеты в руки,концерты,2,628.91,4.0,1.0,1,0
286,035b217e5d9bf4b,2024-06-01,2024-10-17,mobile,Заречная область,Билеты в руки,другое,5,223.03400000000002,2.6,34.5,1,1
287,0362ca7042de6a0,2024-10-01,2024-10-01,mobile,Лесодальний край,Билеты без проблем,концерты,1,1801.19,4.0,,0,0
288,036464c007c2130,2024-06-01,2024-10-05,mobile,Каменевский регион,Билеты без проблем,театр,11,1100.4763636363639,3.909090909090909,12.6,1,1
289,036d859e613c438,2024-07-17,2024-07-17,mobile,Широковская область,Мой билет,другое,1,927.92,3.0,,0,0
290,0371b15d2b1af4d,2024-10-04,2024-10-04,desktop,Широковская область,Прачечная,театр,2,400.385,3.5,0.0,1,0
291,037aafc7138e4a8,2024-06-03,2024-06-03,mobile,Шанырский регион,Мой билет,концерты,1,1125.03326952,3.0,,0,0
292,037ae92e834f7f9,2024-06-19,2024-06-19,mobile,Каменевский регион,Мой билет,концерты,1,1115.23,3.0,,0,0
